id,solver,result,len_proof,time,benchmark_id,polymul
78d26101-d192-47f4-8343-59cec098e60a,z3,solved,96,0.02,eucliddiv_norm_inv1_1xlen3.smt2,-1
040667c6-70d7-41f8-a575-51ba66431a38,z3,solved,100,0.02,eucliddiv_norm_inv1_1xlen4.smt2,-1
865d4272-2c64-4b1a-979d-379b3425b9f6,z3,solved,100,0.02,eucliddiv_norm_inv1_2xlen2.smt2,-1
1840a718-c23f-44e3-9545-640488ff5af9,z3,solved,181,0.02,eucliddiv_norm_inv1_2xlen3.smt2,-1
120d40e4-45a9-4966-85ab-cd3cc27a9f42,z3,solved,149,0.02,eucliddiv_norm_inv1_3xlen2.smt2,-1
044adff7-b8dd-46ed-a197-84188982cb31,z3,solved,67,0.02,eucliddiv_norm_inv2_1xlen2.smt2,-1
90d68d33-1bff-46a1-851a-f66c7a0f3069,z3,solved,137,0.03,eucliddiv_norm_inv2_1xlen3.smt2,-1
16f0ed30-2379-4df9-b22f-4ab52772ac58,z3,solved,134,0.02,eucliddiv_norm_inv2_1xlen4.smt2,-1
69ec587a-dcac-479f-ad7a-95072da29b7e,z3,solved,85,0.02,eucliddiv_norm_inv2_2xlen2.smt2,-1
aa1d593c-1c9f-4640-b243-7c6d6d63d927,z3,solved,523,0.05,eucliddiv_norm_inv2_2xlen3.smt2,-1
3cd0f290-1a8d-402a-8812-4a0d3ee0ef73,z3,solved,337,0.03,eucliddiv_norm_inv2_3xlen2.smt2,-1
9d0b350f-eed2-4135-a06a-ff1a7e4ea135,vampireZ3,solved,202,0.331,freire1_norm_inv1_1xlen2.smt2,0
6d817e3c-f775-4d7c-b74c-f188ce81714d,vampireZ3,solved,14,2.039,freire1_norm_inv1_1xlen3.smt2,0
375f957e-5376-455f-b39e-349bb7dda748,vampireZ3,solved,13,2.038,freire1_norm_inv1_1xlen4.smt2,0
45c2128d-ed3e-43c5-91bd-ba5e5fd3a663,vampireZ3,solved,13,2.046,freire1_norm_inv1_2xlen2.smt2,0
71550d14-a185-4c5d-9d15-59f97597838e,vampireZ3,solved,14,2.048,freire1_norm_inv1_2xlen3.smt2,0
c2c62924-8754-4bc1-b214-6a93aa987593,vampireZ3,solved,13,2.059,freire1_norm_inv1_3xlen2.smt2,0
7713a07f-b3b7-41bb-814a-d5c128387ccf,z3,solved,173,0.02,freire1_norm_inv1_1xlen2.smt2,-1
a5e0be8d-8ca1-40ee-87cb-0d1363335a6d,z3,solved,256,0.02,freire1_norm_inv1_1xlen3.smt2,-1
afea7e44-ffc0-4976-a9a0-5f4a357e3a6d,z3,solved,234,0.03,freire1_norm_inv1_1xlen4.smt2,-1
07c5c127-cd05-4627-828f-a5826ddf6d7e,z3,solved,165,0.03,freire1_norm_inv1_2xlen2.smt2,-1
1cf15e27-b1a9-462d-905e-b39345e0c97e,z3,solved,185,0.04,freire1_norm_inv1_2xlen3.smt2,-1
0466b423-81ab-46c2-af7f-7d716325720c,z3,solved,304,0.05,freire1_norm_inv1_3xlen2.smt2,-1
4fc511cd-5857-4c14-aa3a-1ec6abdf3570,vampireZ3,solved,28,2.043,freire2_norm_inv1_1xlen2.smt2,0
ac59c13f-3062-43ff-a6bd-6605af635cfc,vampireZ3,solved,27,2.046,freire2_norm_inv1_1xlen3.smt2,0
eb4cc337-3409-49e2-afec-84e05816a864,vampireZ3,solved,28,2.047,freire2_norm_inv1_1xlen4.smt2,0
61fd36d6-2a10-4e9b-a3b5-fd49a21bf3ce,vampireZ3,solved,27,2.048,freire2_norm_inv1_2xlen2.smt2,0
2228c2e3-60f2-48ed-b397-a8e84f1df68c,vampireZ3,solved,27,2.071,freire2_norm_inv1_2xlen3.smt2,0
f763449b-7fe2-4eec-bbf2-194840f452f7,vampireZ3,solved,28,12.208,freire2_norm_inv1_3xlen2.smt2,0
b3939453-bc37-46a7-a719-1bca61138ed6,vampireZ3,solved,28,2.046,freire2_norm_inv2_1xlen2.smt2,0
91bbc406-9bf0-4876-a09e-b60fe941e6a8,vampireZ3,solved,28,2.053,freire2_norm_inv2_1xlen3.smt2,0
0f479601-e7ef-428a-b17f-564ff522c55b,vampireZ3,solved,27,2.057,freire2_norm_inv2_1xlen4.smt2,0
41860c79-a02f-4f95-afe2-4b54e2bdbcfb,vampireZ3,solved,27,2.075,freire2_norm_inv2_2xlen2.smt2,0
a9c9af45-c6ea-4eb7-85c2-b76fd015e6dc,vampireZ3,solved,27,2.146,freire2_norm_inv2_2xlen3.smt2,0
0e357ca1-dab0-4ab4-8e00-aae6eb31748e,vampireZ3,solved,28,3.29,freire2_norm_inv2_3xlen2.smt2,0
3170d395-f1dc-4793-a7f1-d07356ace1ce,vampireZ3,solved,27,2.068,freire2_norm_inv3_1xlen2.smt2,0
a62160f3-ef3f-43a5-a884-af54fb773add,vampireZ3,solved,27,2.067,freire2_norm_inv3_1xlen3.smt2,0
69b35ca0-1358-43ab-9a47-f003b6d1e72f,vampireZ3,solved,27,2.087,freire2_norm_inv3_1xlen4.smt2,0
edca7604-87f0-4e4a-9cb5-fd6dc563b0f5,vampireZ3,solved,28,2.107,freire2_norm_inv3_2xlen2.smt2,0
1d18be1f-1199-4956-bc33-3eb525a92c58,vampireZ3,solved,27,2.152,freire2_norm_inv3_2xlen3.smt2,0
b96482d1-6b13-4de4-a0f9-43a6f3d4697e,vampireZ3,solved,28,2.242,freire2_norm_inv3_3xlen2.smt2,0
1e2ec43c-c74b-44b9-9bc5-bc755917d5cb,vampireZ3,solved,28,2.068,freire2_norm_inv4_1xlen2.smt2,0
69ea483e-e10f-49eb-9618-329ee8ea235d,vampireZ3,solved,28,2.113,freire2_norm_inv4_1xlen3.smt2,0
1cf661c2-f940-42ce-84fc-7a29183a2202,vampireZ3,solved,27,2.118,freire2_norm_inv4_1xlen4.smt2,0
e6c54963-911a-4372-a64a-23005ccd8711,vampireZ3,solved,27,2.191,freire2_norm_inv4_2xlen2.smt2,0
a8ee5ac5-dba0-4a74-bc10-841cc9e01132,vampireZ3,solved,28,2.224,freire2_norm_inv4_2xlen3.smt2,0
9860feae-32c4-4b96-8472-3db45ce04572,vampireZ3,solved,28,5.889,freire2_norm_inv4_3xlen2.smt2,0
502e5246-ba4a-4fc7-a8fe-61d675e139f8,vampireZ3,solved,27,2.09,freire2_norm_inv5_1xlen2.smt2,0
8bdede8a-a3d0-4156-8ad1-ba4fbc882dc0,vampireZ3,solved,27,2.102,freire2_norm_inv5_1xlen3.smt2,0
e3e1fb24-c993-4839-936b-e85387726497,vampireZ3,solved,28,2.151,freire2_norm_inv5_1xlen4.smt2,0
f6688049-4a67-46dd-ad8e-bee2f9face0f,vampireZ3,solved,28,2.227,freire2_norm_inv5_2xlen2.smt2,0
ce51a1d7-fb62-4348-8f10-93f5125be2cd,vampireZ3,solved,28,2.345,freire2_norm_inv5_2xlen3.smt2,0
447aa256-7f33-4de1-a00f-a829a4dd15cf,vampireZ3,solved,27,7.389,freire2_norm_inv5_3xlen2.smt2,0
e0f929ba-e5a7-4c59-92f4-7697e733a419,z3,solved,526,0.03,freire2_norm_inv1_1xlen2.smt2,-1
7300ba33-8630-4a5e-9e84-403927a9eafd,z3,solved,478,0.04,freire2_norm_inv1_1xlen3.smt2,-1
eeedaaf1-836d-455b-a286-d7a616130c15,z3,solved,587,0.04,freire2_norm_inv1_1xlen4.smt2,-1
75772381-5848-4402-996c-771fd6ad0d60,z3,solved,575,0.05,freire2_norm_inv1_2xlen2.smt2,-1
349c4503-dcef-4505-bbd2-c0bc820c8607,z3,solved,624,0.05,freire2_norm_inv1_2xlen3.smt2,-1
7ff773d0-d189-4e15-a7d4-6aa42e7304f2,z3,solved,752,0.31,freire2_norm_inv1_3xlen2.smt2,-1
467ebaf5-49a3-41d4-9c75-3aaa63978916,z3,solved,575,0.22,freire2_norm_inv2_1xlen2.smt2,-1
5fff31d6-fde7-472a-b994-218967d1c1f3,z3,solved,572,0.05,freire2_norm_inv2_1xlen3.smt2,-1
0bb7b223-5b91-4b82-be9a-36948a190555,z3,solved,540,0.07,freire2_norm_inv2_1xlen4.smt2,-1
1b02fd14-f9fd-48dc-bd59-904f8f49175f,z3,solved,693,0.08,freire2_norm_inv2_2xlen2.smt2,-1
0bb62835-5543-4f1b-943a-fcb34ddefe20,z3,solved,1102,0.11,freire2_norm_inv2_2xlen3.smt2,-1
24581ff0-6295-4dfe-8bb0-990db0e0bb1b,z3,solved,1289,5.18,freire2_norm_inv2_3xlen2.smt2,-1
fa452890-2e47-4407-8bce-6c7b730ca3c3,z3,solved,524,0.07,freire2_norm_inv3_1xlen2.smt2,-1
a9d55f14-8dec-4b31-aeea-c1dce3211fa9,z3,solved,576,0.09,freire2_norm_inv3_1xlen3.smt2,-1
1993de89-bf98-4d02-bb06-f801a6b22488,z3,solved,683,0.07,freire2_norm_inv3_1xlen4.smt2,-1
becb3116-df49-41c3-80bb-ee2da4d3b247,z3,solved,851,0.59,freire2_norm_inv3_2xlen2.smt2,-1
beb9439d-e704-4d26-baf0-f047431b2e58,z3,solved,987,0.15,freire2_norm_inv3_2xlen3.smt2,-1
70070281-4f5f-4bda-b80c-b886cfd6db55,z3,solved,1662,0.2,freire2_norm_inv3_3xlen2.smt2,-1
d9bdda99-562b-4ab0-ba52-6eb5ffa51a65,z3,solved,606,1.46,freire2_norm_inv4_1xlen2.smt2,-1
b27d3dee-86f5-4da9-8085-09d4da8cd7ae,z3,solved,749,0.12,freire2_norm_inv4_1xlen3.smt2,-1
bcff9489-6de4-406c-a276-1c806b36deb2,z3,solved,685,0.15,freire2_norm_inv4_1xlen4.smt2,-1
e9e87ed1-5aab-4724-af18-9ce308ecbd39,z3,solved,1412,0.28,freire2_norm_inv4_2xlen2.smt2,-1
22114f36-7b22-42d6-bd25-24926775a192,z3,solved,1527,0.39,freire2_norm_inv4_2xlen3.smt2,-1
1539ee17-5a52-4b4a-9447-478a16ffa11e,z3,solved,2458,0.52,freire2_norm_inv4_3xlen2.smt2,-1
b540e82f-4706-4a2e-b089-4ade8a823d45,z3,solved,545,0.09,freire2_norm_inv5_1xlen2.smt2,-1
8f20e37b-3fde-46bf-bc83-1259ac32aae5,z3,solved,1046,0.15,freire2_norm_inv5_1xlen3.smt2,-1
eaa79792-a07d-4b11-8ca0-41ca7fc5df95,z3,solved,802,0.25,freire2_norm_inv5_1xlen4.smt2,-1
a06176b9-98b2-43cf-85bb-0d3c98bf685c,z3,solved,1516,0.39,freire2_norm_inv5_2xlen2.smt2,-1
9a3d81b0-7a7e-4363-86c5-26121981d400,z3,solved,1888,0.75,freire2_norm_inv5_2xlen3.smt2,-1
480416cb-d99e-4e87-9702-1aea2b19bfee,z3,solved,2768,2.31,freire2_norm_inv5_3xlen2.smt2,-1
5fa423f1-7024-4f09-b6f9-420f8133d25e,vampireZ3,solved,41,0.05,simpleloop_norm_inv1_1xlen2.smt2,0
02afe061-e883-4053-a463-3bdd6cdc1c3d,vampireZ3,solved,56,0.053,simpleloop_norm_inv1_1xlen3.smt2,0
7eb927e6-b4c2-4cb7-bef1-f2d0fb5f979a,vampireZ3,solved,13,2.047,simpleloop_norm_inv1_1xlen4.smt2,0
1efbb320-fffa-4778-8c7d-8992f2810d5b,vampireZ3,solved,13,2.044,simpleloop_norm_inv1_2xlen2.smt2,0
f306fbbc-2c3a-4db6-b3b5-16366603ac6b,vampireZ3,solved,13,2.053,simpleloop_norm_inv1_2xlen3.smt2,0
156258fb-7d6d-4dcf-8f07-13dfa7fb1638,vampireZ3,solved,96,0.056,simpleloop_norm_inv1_3xlen2.smt2,0
c0ed51e0-1a73-4e6d-aa6b-0e5c878b6bf5,z3,solved,119,0.02,simpleloop_norm_inv1_1xlen2.smt2,-1
ed55e8fb-f133-4eda-b584-c66933b24de8,z3,solved,164,0.02,simpleloop_norm_inv1_1xlen3.smt2,-1
4abde5fa-1b9c-4ac7-bbc0-28e2f63e43c4,z3,solved,134,0.02,simpleloop_norm_inv1_1xlen4.smt2,-1
3458ae88-bbd4-462b-a033-acbb6003e09e,z3,solved,231,0.03,simpleloop_norm_inv1_2xlen2.smt2,-1
52b633fb-2800-4c27-b330-375edb3730a3,z3,solved,311,0.03,simpleloop_norm_inv1_2xlen3.smt2,-1
d0d88e0b-11bf-488c-a06a-ea9de76f9fb9,z3,solved,78,0.02,simpleloop_norm_inv1_3xlen2.smt2,-1
983a7820-054a-4b50-a557-0912c1ad920b,vampireZ3,solved,13,2.045,fermat_norm_inv1_1xlen2.smt2,0
158a8cb8-53bb-4bd0-8e56-1e4866aa3507,vampireZ3,solved,13,2.049,fermat_norm_inv1_1xlen3.smt2,0
1d2adf16-5a8e-4c9c-863b-9dc0526784be,vampireZ3,solved,13,2.06,fermat_norm_inv1_1xlen4.smt2,0
711e80e8-6c57-4356-951c-16395559e510,vampireZ3,solved,13,2.195,fermat_norm_inv1_2xlen2.smt2,0
43ce70ee-529b-4573-87fc-a9add6b8fe1b,vampireZ3,solved,14,2.114,fermat_norm_inv1_2xlen3.smt2,0
ac48e6d7-32fa-4171-b41b-3f7e52b3cb01,vampireZ3,solved,13,24.037,fermat_norm_inv1_3xlen2.smt2,0
6f9437c6-6daa-4730-a3c2-9b99d258a395,z3,solved,484,0.04,fermat_norm_inv1_1xlen2.smt2,-1
ded1960c-ef1a-49f1-8e23-516045be39ae,z3,solved,660,0.07,fermat_norm_inv1_1xlen3.smt2,-1
2c988f1d-8fee-476b-bc5f-fec70d683f67,z3,solved,726,0.1,fermat_norm_inv1_1xlen4.smt2,-1
b9cb66d0-35b6-402f-a7ac-666a22a0ef0c,z3,solved,1334,0.18,fermat_norm_inv1_2xlen2.smt2,-1
d36dbbdb-7a02-4632-adf8-1a7bdf774773,z3,solved,1755,0.21,fermat_norm_inv1_2xlen3.smt2,-1
70d16365-071c-40e2-bffe-b9a15890505f,z3,solved,2612,2.26,fermat_norm_inv1_3xlen2.smt2,-1
6b34987c-2c6d-4be0-8efd-09713baad4b2,vampireZ3,solved,51,0.231,simpleloopV2_norm_inv1_1xlen2.smt2,0
402058f2-c871-4e4a-9974-5f89b3c65486,vampireZ3,solved,14,21.095,simpleloopV2_norm_inv1_1xlen3.smt2,0
f7b3f5b1-5928-46eb-b0f3-66fd53c22634,vampireZ3,solved,71,0.128,simpleloopV2_norm_inv1_1xlen4.smt2,0
e2ed0244-dd31-4dd3-bf6c-2aeb32795d43,vampireZ3,solved,14,2.051,simpleloopV2_norm_inv1_2xlen2.smt2,0
376a2f09-4b26-4565-b319-ff586a70bb1d,vampireZ3,solved,14,2.057,simpleloopV2_norm_inv1_2xlen3.smt2,0
76913e8a-a4c5-4e1d-a08e-7ed96c97d372,vampireZ3,solved,14,2.284,simpleloopV2_norm_inv1_3xlen2.smt2,0
f2050a18-a137-4def-a8ed-dfa2f5313d16,z3,solved,255,0.04,simpleloopV2_norm_inv1_1xlen2.smt2,-1
8ef9a60d-e2b0-4366-99a1-1cd84415483e,z3,solved,347,0.04,simpleloopV2_norm_inv1_1xlen3.smt2,-1
df44fc5a-ae2f-421d-b2b0-c56ac52215a2,z3,solved,325,0.02,simpleloopV2_norm_inv1_1xlen4.smt2,-1
0d20e302-f63b-4254-b985-f665b73706e3,z3,solved,393,0.04,simpleloopV2_norm_inv1_2xlen2.smt2,-1
e42dfac1-6d33-4b4c-a11f-4e4fee362e8b,z3,solved,438,0.04,simpleloopV2_norm_inv1_2xlen3.smt2,-1
f98e6fb8-25ef-47aa-babe-2fc17e360e01,z3,solved,642,0.08,simpleloopV2_norm_inv1_3xlen2.smt2,-1
4f2d4ac8-3086-425e-8a49-f8b460889853,vampireZ3,unsolved,-1,300,euclidex_norm_inv1_1xlen2.smt2,-1
cacbf792-3db9-486d-80e5-9330db33923c,vampireZ3,unsolved,-1,300,euclidex_norm_inv1_1xlen3.smt2,-1
495e4243-dfd0-4971-b019-41e4fe68f881,vampireZ3,unsolved,-1,300,euclidex_norm_inv1_1xlen4.smt2,-1
231a0881-a9b1-406f-beea-1d03aefccb5f,vampireZ3,unsolved,-1,300,euclidex_norm_inv1_2xlen2.smt2,-1
5ce9c320-7ad4-4ab2-bdb8-0d6d0223c435,vampireZ3,unsolved,-1,300,euclidex_norm_inv1_2xlen3.smt2,-1
a58fab1a-35e2-43e2-a42b-8980b34b0cdc,vampireZ3,unsolved,-1,300,euclidex_norm_inv1_3xlen2.smt2,-1
8c9f9d7b-ed04-4627-bca4-2ba606abe5ce,vampireZ3,unsolved,-1,300,euclidex_norm_inv2_1xlen2.smt2,-1
856902e7-29e4-4479-a2df-7cd39ca24b6a,vampireZ3,unsolved,-1,300,euclidex_norm_inv2_1xlen3.smt2,-1
24b42ce1-90c4-4f37-a597-f2ed686b8732,vampireZ3,unsolved,-1,300,euclidex_norm_inv2_1xlen4.smt2,-1
4256842d-2a01-40c2-a847-e8e8c3dbe039,vampireZ3,unsolved,-1,300,euclidex_norm_inv2_2xlen2.smt2,-1
12afe559-a5de-4b33-95ee-3241f8fa8894,vampireZ3,unsolved,-1,300,euclidex_norm_inv2_2xlen3.smt2,-1
4e89f1b1-ca23-4678-a4c6-078327dd5d84,vampireZ3,unsolved,-1,300,euclidex_norm_inv2_3xlen2.smt2,-1
b0fbf826-2726-46c7-b6a5-e7de596b49fe,vampireZ3,unsolved,-1,300,euclidex_norm_inv3_1xlen2.smt2,-1
d316073d-c9c1-4b00-9824-705b6f81ccb4,vampireZ3,unsolved,-1,300,euclidex_norm_inv3_1xlen3.smt2,-1
e41870b2-fc81-46fd-80f9-1ea6cc0301a7,vampireZ3,unsolved,-1,300,euclidex_norm_inv3_1xlen4.smt2,-1
48754781-bb37-442d-b694-9fb2c3717f64,vampireZ3,unsolved,-1,300,euclidex_norm_inv3_2xlen2.smt2,-1
1fa9406e-05f8-4c83-94d4-5d4b6b51bbd6,vampireZ3,unsolved,-1,300,euclidex_norm_inv3_2xlen3.smt2,-1
d5b407be-af4c-49c3-99d2-a3622ed2be91,vampireZ3,unsolved,-1,300,euclidex_norm_inv3_3xlen2.smt2,-1
a6340376-e41f-4503-8f46-bf95b24cef01,vampireZ3,unsolved,-1,300,euclidex_norm_inv4_1xlen2.smt2,-1
03419d65-6576-4d45-a159-113fb13e3740,vampireZ3,unsolved,-1,300,euclidex_norm_inv4_1xlen3.smt2,-1
d2c25c85-a582-4b69-9690-16cbf06a310d,vampireZ3,unsolved,-1,300,euclidex_norm_inv4_1xlen4.smt2,-1
cf04e526-c640-472b-b77f-93d23cf45198,vampireZ3,unsolved,-1,300,euclidex_norm_inv4_2xlen2.smt2,-1
68211d44-33fb-4e29-be62-4743a042b027,vampireZ3,unsolved,-1,300,euclidex_norm_inv4_2xlen3.smt2,-1
0647f944-3cc8-4374-81e5-0876fef4bc38,vampireZ3,unsolved,-1,300,euclidex_norm_inv4_3xlen2.smt2,-1
cc347f09-24f1-482f-9696-01dcb98560be,vampireZ3,unsolved,-1,300,euclidex_norm_inv5_1xlen2.smt2,-1
41ab573a-ca7b-46d2-97da-f67c00b96c56,vampireZ3,unsolved,-1,300,euclidex_norm_inv5_1xlen3.smt2,-1
74640d96-0aeb-446d-9ba3-3225f8cd7a2a,vampireZ3,unsolved,-1,300,euclidex_norm_inv5_1xlen4.smt2,-1
519336c0-2943-4480-bafd-466d0468061c,vampireZ3,unsolved,-1,300,euclidex_norm_inv5_2xlen2.smt2,-1
138beae2-7832-46a7-a00b-9985640688e1,vampireZ3,unsolved,-1,300,euclidex_norm_inv5_2xlen3.smt2,-1
2e979583-942a-4a12-ba1b-e706bb0b1625,vampireZ3,unsolved,-1,300,euclidex_norm_inv5_3xlen2.smt2,-1
ca00ad8c-f81e-4b84-b6e0-e808ae049819,z3,solved,1034,0.11,euclidex_norm_inv1_1xlen2.smt2,-1
e7de3d1a-c1b9-4e28-8006-c89da3c5988d,z3,solved,1230,0.12,euclidex_norm_inv1_1xlen3.smt2,-1
4b991c73-6e24-4892-ba72-a8992f2b7ef8,z3,solved,1205,0.11,euclidex_norm_inv1_1xlen4.smt2,-1
859c248c-ccce-4200-b116-11c785d13560,z3,solved,793,0.13,euclidex_norm_inv1_2xlen2.smt2,-1
4b67b8ec-9c63-4cbe-a75c-4f2185da9cda,z3,solved,2721,0.52,euclidex_norm_inv1_2xlen3.smt2,-1
60027af4-3050-45a5-8da7-335fb345a697,z3,solved,819,1.1,euclidex_norm_inv1_3xlen2.smt2,-1
dfa77fa1-a8de-4d9a-adb6-ea65040c1161,z3,solved,1167,0.12,euclidex_norm_inv2_1xlen2.smt2,-1
28d421c4-1ff8-42a4-a02e-502e9725b6dd,z3,solved,1244,0.14,euclidex_norm_inv2_1xlen3.smt2,-1
d6a49deb-2768-4338-8064-710ecc9c8770,z3,solved,445,0.09,euclidex_norm_inv2_1xlen4.smt2,-1
fa480d3e-d755-467e-b33e-7c2c98ae8298,z3,solved,693,0.18,euclidex_norm_inv2_2xlen2.smt2,-1
1d7e62ec-f3b7-40aa-bc41-6e5140c6c4fb,z3,solved,1722,0.26,euclidex_norm_inv2_2xlen3.smt2,-1
56581184-7e35-4382-a0c0-aba0a302aef5,z3,solved,1115,0.42,euclidex_norm_inv2_3xlen2.smt2,-1
a625eb1c-723e-4f79-aee6-60884f17e944,z3,solved,1071,0.11,euclidex_norm_inv3_1xlen2.smt2,-1
0ca94b82-1f4b-4f69-925a-6ac56352a904,z3,solved,397,0.08,euclidex_norm_inv3_1xlen3.smt2,-1
8533d551-66c1-4e6d-b1f6-ea2d7ed2099f,z3,solved,1432,0.13,euclidex_norm_inv3_1xlen4.smt2,-1
19d85e97-005c-4ba6-9421-4e11e38c0c17,z3,solved,573,0.13,euclidex_norm_inv3_2xlen2.smt2,-1
8eeef763-5b24-4fbb-bcb7-ac6215fe7bbd,z3,solved,3911,0.76,euclidex_norm_inv3_2xlen3.smt2,-1
9ef8f201-fe77-4343-9469-ead575af5df0,z3,solved,823,0.32,euclidex_norm_inv3_3xlen2.smt2,-1
5a61f99c-2a1c-4d33-a5e0-a08c3acbfb94,z3,solved,658,0.05,euclidex_norm_inv4_1xlen2.smt2,-1
be270358-bd5f-4651-9a44-c0b055b7264f,z3,solved,1366,0.12,euclidex_norm_inv4_1xlen3.smt2,-1
de112e88-9dae-476a-901a-96fe6d30963f,z3,solved,1742,0.16,euclidex_norm_inv4_1xlen4.smt2,-1
cc676932-47ff-452f-8579-947fca2c42bb,z3,solved,1378,0.28,euclidex_norm_inv4_2xlen2.smt2,-1
64106439-818c-481f-8f40-3aa51c55e006,z3,solved,2027,0.81,euclidex_norm_inv4_2xlen3.smt2,-1
6da95722-8d1f-45eb-b61c-493ee96d237a,z3,solved,2515,3.74,euclidex_norm_inv4_3xlen2.smt2,-1
f3301bfb-c319-46d7-b140-1d7eb57c8b11,z3,solved,470,0.06,euclidex_norm_inv5_1xlen2.smt2,-1
73b1c3a4-9948-4978-926a-26af9795bfce,z3,solved,2424,0.18,euclidex_norm_inv5_1xlen3.smt2,-1
109bdee7-635e-4f94-91d1-8e14674aba00,z3,solved,2823,0.3,euclidex_norm_inv5_1xlen4.smt2,-1
a15e41b8-d490-4fae-ac2e-09150eaa0beb,z3,solved,1978,0.4,euclidex_norm_inv5_2xlen2.smt2,-1
b91e359f-ad77-4887-9e40-0223db1e0a84,z3,solved,1330,0.4,euclidex_norm_inv5_2xlen3.smt2,-1
60254c74-ef6a-44e4-8819-e2fbe4b7a408,z3,solved,1136,7.23,euclidex_norm_inv5_3xlen2.smt2,-1
24cc7e67-cd57-4aa2-a7d1-b028dc40bebb,vampireZ3,solved,106,0.058,wensley_norm_inv1_1xlen2.smt2,0
80d1e462-a548-4013-a5ca-25386b486165,vampireZ3,solved,128,0.079,wensley_norm_inv1_1xlen3.smt2,0
f158d1f9-453d-4b83-9f34-10b79f1d588e,vampireZ3,solved,192,0.149,wensley_norm_inv1_1xlen4.smt2,0
ca179195-79a7-4274-a4c8-41abd0457c7b,vampireZ3,solved,270,0.268,wensley_norm_inv1_2xlen2.smt2,0
8cae3363-8aa6-4695-88f0-29a0fcb48b33,vampireZ3,solved,21,0.14,wensley_norm_inv1_2xlen3.smt2,0
cbbf0721-8a50-4774-a586-f7084debf1e2,vampireZ3,unsolved,-1,300,wensley_norm_inv1_3xlen2.smt2,-1
989d9a90-97ee-4db0-982d-4fe6537301c3,vampireZ3,solved,92,0.334,wensley_norm_inv2_1xlen2.smt2,0
54d52b51-f574-44cb-8c51-1373d4cb65d1,vampireZ3,solved,102,0.057,wensley_norm_inv2_1xlen3.smt2,0
c57f38e7-c64a-4260-94aa-ca11ea6d205d,vampireZ3,solved,121,0.137,wensley_norm_inv2_1xlen4.smt2,0
ed2f4fa3-961b-43bd-b67e-d62416e07f4f,vampireZ3,solved,189,0.114,wensley_norm_inv2_2xlen2.smt2,0
efe9f82d-5adc-4cef-9368-ab48e112ea34,vampireZ3,solved,217,0.244,wensley_norm_inv2_2xlen3.smt2,0
cd51f5ca-0d89-4336-b06c-82f97bb0d8c4,vampireZ3,solved,422,0.705,wensley_norm_inv2_3xlen2.smt2,0
6210ad5b-769a-4f84-9fd2-b07d6ee9792a,vampireZ3,solved,137,0.077,wensley_norm_inv3_1xlen2.smt2,0
9d5f7dab-991b-4acb-89b8-d0c86e309833,vampireZ3,solved,190,0.138,wensley_norm_inv3_1xlen3.smt2,0
45c2b322-057b-4efe-9e47-f2f73574a91c,vampireZ3,solved,202,0.153,wensley_norm_inv3_1xlen4.smt2,0
6c622324-bc9b-468b-8a17-43a66f070e05,vampireZ3,solved,406,0.568,wensley_norm_inv3_2xlen2.smt2,0
1adad061-8bc8-4e59-af03-ed5728842e42,vampireZ3,solved,429,0.995,wensley_norm_inv3_2xlen3.smt2,0
8fa67b19-a7cb-4fe4-a2f1-1c194f1b4cec,vampireZ3,solved,22,0.129,wensley_norm_inv3_3xlen2.smt2,0
af44bbd1-35b3-470c-a8cd-513e7893e7d2,z3,unsolved,0,300,wensley_norm_inv1_1xlen2.smt2,-1
26febe3d-e925-486a-bc69-776e381ba5f3,z3,unsolved,0,300,wensley_norm_inv1_1xlen3.smt2,-1
7e3cf10c-2be7-44cd-a25e-1d7de4e3baef,z3,unsolved,0,300,wensley_norm_inv1_1xlen4.smt2,-1
3d915909-f7b5-4943-affc-c2dfd5793bb2,z3,unsolved,0,300,wensley_norm_inv1_2xlen2.smt2,-1
a27d72cd-e673-4a6a-a4f6-ec3c46c38f69,z3,unsolved,0,300,wensley_norm_inv1_2xlen3.smt2,-1
6d4bd376-fa41-4d2b-9d69-87e79d38aadd,z3,unsolved,0,300,wensley_norm_inv1_3xlen2.smt2,-1
d2951742-00c7-406d-91d8-0142ac0bb905,z3,unsolved,0,300,wensley_norm_inv2_1xlen2.smt2,-1
05d483d3-d76b-468e-9043-b161c932245c,z3,unsolved,0,300,wensley_norm_inv2_1xlen3.smt2,-1
a3153bbf-088c-46e6-8cec-f71c3b78c23a,z3,unsolved,0,300,wensley_norm_inv2_1xlen4.smt2,-1
ed464055-9885-4b65-b772-0af5a1a5e2ff,z3,unsolved,0,300,wensley_norm_inv2_2xlen2.smt2,-1
99301e1b-251f-4b47-aee0-aad6251a805c,z3,unsolved,0,300,wensley_norm_inv2_2xlen3.smt2,-1
72a295f8-f9ab-4d1a-bd51-a91e228b8aee,z3,unsolved,0,300,wensley_norm_inv2_3xlen2.smt2,-1
893514f0-9b4e-4dbf-b878-5a41450b022b,z3,unsolved,0,300,wensley_norm_inv3_1xlen2.smt2,-1
f90205f5-6b85-47c4-a62f-95da2f744972,z3,unsolved,0,300,wensley_norm_inv3_1xlen3.smt2,-1
cf1ca099-8a77-4fd4-962f-1c5f83ccf4a3,z3,unsolved,0,300,wensley_norm_inv3_1xlen4.smt2,-1
